SessionID,Configuration Name,Observer,DeviceID,Edited,Session Start Time,Recorded Start Time,Session End Time,DateTime,Date,Time,Year,Month,Hour,Project Animals,Duration,Habitat Map,Grid Size,Image Size,Notes,Channel Type,Subject Type,Focal Name,Group Count,Continuous Channel 1 Name,Location,Location.Duration,Continuous Channel 2 Name,Locomotion,Locomotion.Location,Locomotion.Duration,Continuous Channel 3 Name,Behaviours,Continuous Channel 3 Behavior Modifier 1,Behaviour.Duration
239,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:27,11/26/2021 13:27,11/26/2021 13:28,11/26/2021 13:27,11/26/2021,13:27:59,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Yellow,,Location,Rocks,29,,,,,,,,
239,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:27,11/26/2021 13:27,11/26/2021 13:28,11/26/2021 13:28,11/26/2021,13:28:00,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Yellow,,,,,Locomotion,Sleeping,,29,,,,
240,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:28,11/26/2021 13:28,11/26/2021 13:29,11/26/2021 13:28,11/26/2021,13:28:45,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,Location,Cliff,29,,,,,,,,
240,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:28,11/26/2021 13:28,11/26/2021 13:29,11/26/2021 13:28,11/26/2021,13:28:46,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,,,,Locomotion,Sleeping,,28,,,,
241,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:29,11/26/2021 13:29,11/26/2021 13:29,11/26/2021 13:29,11/26/2021,13:29:31,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Purple,,Location,Pebble Wash,27,,,,,,,,
241,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:29,11/26/2021 13:29,11/26/2021 13:29,11/26/2021 13:29,11/26/2021,13:29:32,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Purple,,,,,Locomotion,Sleeping,,26,,,,
242,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:30,11/26/2021 13:30,11/26/2021 13:30,11/26/2021 13:30,11/26/2021,13:30:23,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Zoro,,Location,Pebble Wash,26,,,,,,,,
242,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:30,11/26/2021 13:30,11/26/2021 13:30,11/26/2021 13:30,11/26/2021,13:30:24,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Zoro,,,,,Locomotion,Sleeping,,24,,,,
243,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:31,11/26/2021 13:31,11/26/2021 13:31,11/26/2021 13:31,11/26/2021,13:31:06,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Maru,,Location,Pebble Wash,27,,,,,,,,
243,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:31,11/26/2021 13:31,11/26/2021 13:31,11/26/2021 13:31,11/26/2021,13:31:08,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Maru,,,,,Locomotion,Standing,,25,,,,
243,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:31,11/26/2021 13:31,11/26/2021 13:31,11/26/2021 13:31,11/26/2021,13:31:20,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Maru,,,,,,,,,Other Behaviours,Other,,10
244,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:31,11/26/2021 13:31,11/26/2021 13:32,11/26/2021 13:31,11/26/2021,13:31:56,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Gloria,,Location,Pebble Wash,26,,,,,,,,
244,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:31,11/26/2021 13:31,11/26/2021 13:32,11/26/2021 13:31,11/26/2021,13:31:58,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Gloria,,,,,Locomotion,Sleeping,,24,,,,
245,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:32,11/26/2021 13:32,11/26/2021 13:33,11/26/2021 13:32,11/26/2021,13:32:41,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Hansel,,Location,Pebble Wash,27,,,,,,,,
245,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:32,11/26/2021 13:32,11/26/2021 13:33,11/26/2021 13:32,11/26/2021,13:32:42,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Hansel,,,,,Locomotion,Sleeping,,25,,,,
246,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:33,11/26/2021 13:33,11/26/2021 13:33,11/26/2021 13:33,11/26/2021,13:33:28,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Percy,,Location,Pebble Wash,26,,,,,,,,
246,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:33,11/26/2021 13:33,11/26/2021 13:33,11/26/2021 13:33,11/26/2021,13:33:35,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Percy,,,,,Locomotion,Sleeping,,18,,,,
247,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021,13:34:13,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,Location,Rocks,29,,,,,,,,
247,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021,13:34:15,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,,,,Locomotion,Standing,,7,,,,
247,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021,13:34:22,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,,,,Locomotion,Walking,,6,,,,
247,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021,13:34:28,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,,,,Locomotion,Climbing,,4,,,,
247,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021,13:34:31,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,,,,Locomotion,Walking,,11,,,,
247,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021,13:34:35,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,,,,,,,,Other Behaviours,Stretching,,2
247,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:34,11/26/2021,13:34:41,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,,,,,,,,Other Behaviours,Stretching,,1
248,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:35,11/26/2021 13:35,11/26/2021,13:35:03,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Pierre,,Location,Cliff,26,,,,,,,,
248,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:35,11/26/2021 13:35,11/26/2021,13:35:08,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Pierre,,,,,Locomotion,Standing,,21,,,,
248,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:34,11/26/2021 13:34,11/26/2021 13:35,11/26/2021 13:35,11/26/2021,13:35:10,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Pierre,,,,,,,,,Other Behaviours,Preening,,19
249,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:35,11/26/2021 13:35,11/26/2021 13:36,11/26/2021 13:35,11/26/2021,13:35:46,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Yellow,,Location,Rocks,29,,,,,,,,
249,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:35,11/26/2021 13:35,11/26/2021 13:36,11/26/2021 13:35,11/26/2021,13:35:47,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Yellow,,,,,Locomotion,Sleeping,,29,,,,
250,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:36,11/26/2021 13:36,11/26/2021 13:37,11/26/2021 13:36,11/26/2021,13:36:42,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,Location,Cliff,29,,,,,,,,
250,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:36,11/26/2021 13:36,11/26/2021 13:37,11/26/2021 13:36,11/26/2021,13:36:44,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,,,,Locomotion,Standing,,12,,,,
250,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:36,11/26/2021 13:36,11/26/2021 13:37,11/26/2021 13:36,11/26/2021,13:36:56,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,,,,Locomotion,Walking,,3,,,,
250,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:36,11/26/2021 13:36,11/26/2021 13:37,11/26/2021 13:36,11/26/2021,13:36:59,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,,,,Locomotion,Standing,,12,,,,
251,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:37,11/26/2021 13:37,11/26/2021 13:37,11/26/2021 13:37,11/26/2021,13:37:28,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Purple,,Location,Pebble Wash,27,,,,,,,,
251,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:37,11/26/2021 13:37,11/26/2021 13:37,11/26/2021 13:37,11/26/2021,13:37:30,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Purple,,,,,Locomotion,Sleeping,,25,,,,
252,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:38,11/26/2021,13:38:15,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Zoro,,Location,Rocks,26,,,,,,,,
252,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:38,11/26/2021,13:38:17,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Zoro,,,,,Locomotion,Standing,,24,,,,
252,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:38,11/26/2021,13:38:18,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Zoro,,,,,,,,,Other Behaviours,Preening,,23
253,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:39,11/26/2021 13:38,11/26/2021,13:38:57,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Maru,,Location,Pebble Wash,29,,,,,,,,
253,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:39,11/26/2021 13:38,11/26/2021,13:38:59,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Maru,,,,,Locomotion,Sleeping,,22,,,,
253,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:38,11/26/2021 13:38,11/26/2021 13:39,11/26/2021 13:39,11/26/2021,13:39:21,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Maru,,,,,Locomotion,Standing,,4,,,,
254,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:39,11/26/2021 13:39,11/26/2021 13:40,11/26/2021 13:39,11/26/2021,13:39:40,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Gloria,,Location,Pebble Wash,29,,,,,,,,
254,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:39,11/26/2021 13:39,11/26/2021 13:40,11/26/2021 13:39,11/26/2021,13:39:42,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Gloria,,,,,Locomotion,Sleeping,,27,,,,
255,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:40,11/26/2021 13:40,11/26/2021 13:40,11/26/2021 13:40,11/26/2021,13:40:26,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Hansel,,Location,Pebble Wash,27,,,,,,,,
255,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:40,11/26/2021 13:40,11/26/2021 13:40,11/26/2021 13:40,11/26/2021,13:40:27,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Hansel,,,,,Locomotion,Sleeping,,26,,,,
256,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:41,11/26/2021 13:41,11/26/2021 13:41,11/26/2021 13:41,11/26/2021,13:41:12,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Percy,,Location,Pebble Wash,28,,,,,,,,
256,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:41,11/26/2021 13:41,11/26/2021 13:41,11/26/2021 13:41,11/26/2021,13:41:14,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Percy,,,,,Locomotion,Sleeping,,26,,,,
257,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:41,11/26/2021 13:41,11/26/2021 13:42,11/26/2021 13:41,11/26/2021,13:41:57,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,Location,Pebble Wash,28,,,,,,,,
257,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:41,11/26/2021 13:41,11/26/2021 13:42,11/26/2021 13:41,11/26/2021,13:41:58,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,,,,Locomotion,Standing,,27,,,,
257,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/26/2021 13:41,11/26/2021 13:41,11/26/2021 13:42,11/26/2021 13:42,11/26/2021,13:42:00,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Patricia,,,,,,,,,Other Behaviours,Preening,,25
258,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:16,11/27/2021 13:16,11/27/2021 13:16,11/27/2021 13:16,11/27/2021,13:16:24,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Pierre,,Location,Cliff,27,,,,,,,,
258,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:16,11/27/2021 13:16,11/27/2021 13:16,11/27/2021 13:16,11/27/2021,13:16:26,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Pierre,,,,,Locomotion,Sleeping,,26,,,,
259,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:17,11/27/2021 13:17,11/27/2021 13:17,11/27/2021 13:17,11/27/2021,13:17:09,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Yellow,,Location,Rocks,29,,,,,,,,
259,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:17,11/27/2021 13:17,11/27/2021 13:17,11/27/2021 13:17,11/27/2021,13:17:10,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Yellow,,,,,Locomotion,Sleeping,,28,,,,
260,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:17,11/27/2021 13:17,11/27/2021 13:18,11/27/2021 13:17,11/27/2021,13:17:52,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,Location,Cliff,29,,,,,,,,
260,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:17,11/27/2021 13:17,11/27/2021 13:18,11/27/2021 13:17,11/27/2021,13:17:53,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Blue,,,,,Locomotion,Sleeping,,29,,,,
261,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:18,11/27/2021 13:18,11/27/2021 13:19,11/27/2021 13:18,11/27/2021,13:18:38,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Purple,,Location,Cliff,29,,,,,,,,
261,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:18,11/27/2021 13:18,11/27/2021 13:19,11/27/2021 13:18,11/27/2021,13:18:40,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Purple,,,,,Locomotion,Sleeping,,27,,,,
262,Penguin Feeding Study,Yanti,1fa1ddf5-a726-4d30-aa0b-e6c115ad8eab,No,11/27/2021 13:19,11/27/2021 13:19,11/27/2021 13:19,11/27/2021 13:19,11/27/2021,13:19:27,2021,11,13,"Pierre,Yellow,Blue,Purple,Arlo,Aiden,Brix,Gretel,Sora,Zoro,Maru,Gloria,Hansel,Percy,Patricia",0.5,,,600x600,,Continuous,Individual,Arlo,,Location,Pebble Wash,29,,,,,,,,
